,Order Number,Order Date,Item Name,Quantity,Product Price,Total products
73034,6926,01/10/2017 19:09,Tandoori Fish (Main),1,11.95,4
73035,6921,01/10/2017 17:43,Tandoori Fish (Main),1,11.95,2
73036,6799,22/09/2017 17:44,Tandoori Mixed Grill,1,11.95,11
73037,6714,14/09/2017 20:20,Tandoori Mixed Grill,1,11.95,4
73038,6666,09/09/2017 13:45,Tandoori Mixed Grill,1,11.95,7
73039,6665,09/09/2017 12:28,Tandoori Mixed Grill,1,11.95,7
73040,6659,08/09/2017 19:49,Tandoori Mixed Grill,1,11.95,3
73041,6650,08/09/2017 17:51,Tandoori Mixed Grill,1,11.95,5
73042,7589,01/12/2017 16:48,Tandoori Mixed Grill,1,11.95,4
73043,7474,21/11/2017 19:31,Tandoori Fish (Main),1,11.95,10
73044,7312,06/11/2017 16:53,Tandoori Mixed Grill,1,11.95,6
73045,7059,13/10/2017 19:18,Vindaloo,1,11.95,7
73046,7047,13/10/2017 13:16,Tandoori Mixed Grill,1,11.95,6
73047,7011,09/10/2017 17:22,Tandoori Mixed Grill,1,11.95,14
73048,7010,09/10/2017 17:11,Tandoori Mixed Grill,1,11.95,13
73049,6965,06/10/2017 17:12,Tandoori Mixed Grill,1,11.95,3
73050,6928,01/10/2017 19:26,Tandoori Fish (Main),1,11.95,4
73051,6923,01/10/2017 18:43,Tandoori Fish (Main),1,11.95,4
73052,6907,30/09/2017 15:50,Tandoori Mixed Grill,1,11.95,6
73053,6906,30/09/2017 15:44,Tandoori Mixed Grill,1,11.95,6
73054,6854,26/09/2017 10:50,Tandoori Mixed Grill,2,11.95,20
73055,6843,24/09/2017 19:03,Madras,1,11.95,6
73056,6756,16/09/2017 19:47,Tandoori Mixed Grill,1,11.95,5
73057,6751,16/09/2017 18:32,Tandoori Mixed Grill,1,11.95,3
73058,6729,15/09/2017 18:48,Tandoori Mixed Grill,1,11.95,21
73059,6682,09/09/2017 20:04,Tandoori Mixed Grill,1,11.95,5
73060,6637,06/09/2017 20:31,Curry,1,11.95,3
73061,6636,06/09/2017 20:29,Curry,1,11.95,3
73062,6617,03/09/2017 19:42,Tandoori Mixed Grill,1,11.95,6
73063,6585,01/09/2017 19:43,Tandoori Mixed Grill,1,11.95,10
73064,6496,25/08/2017 18:42,Tandoori Mixed Grill,1,11.95,8
73065,6488,24/08/2017 22:15,Tandoori Fish (Main),1,11.95,4
73066,7457,19/11/2017 12:49,Tandoori Mixed Grill,1,11.95,4
73067,7402,15/11/2017 18:44,Tandoori Mixed Grill,1,11.95,4
73068,7368,11/11/2017 19:24,Tandoori Mixed Grill,1,11.95,3
73069,7340,10/11/2017 18:08,Tandoori Mixed Grill,2,11.95,12
73070,7328,08/11/2017 21:12,Tandoori Mixed Grill,1,11.95,9
73071,7238,30/10/2017 22:02,Tandoori Mixed Grill,1,11.95,5
73072,7135,20/10/2017 19:06,Tandoori Mixed Grill,1,11.95,4
73073,7009,09/10/2017 13:43,Vindaloo,1,11.95,4
73074,6925,01/10/2017 19:00,Tandoori Fish (Main),1,11.95,4
73075,6901,29/09/2017 19:52,Madras,1,11.95,5
73076,6750,16/09/2017 18:26,Tandoori Mixed Grill,1,11.95,10
73077,6600,02/09/2017 20:32,Tandoori Mixed Grill,1,11.95,5
73078,6495,25/08/2017 18:35,Tandoori Mixed Grill,1,11.95,8
73079,6485,24/08/2017 20:27,Tandoori Mixed Grill,1,11.95,4
73080,6461,22/08/2017 15:45,Tandoori Mixed Grill,2,11.95,6
73081,6550,29/08/2017 19:02,Tandoori Mixed Grill,1,11.95,9
73082,6536,28/08/2017 18:45,Tandoori Mixed Grill,1,11.95,7
73083,6514,26/08/2017 19:53,Tandoori Mixed Grill,1,11.95,6
73084,6413,18/08/2017 18:13,Tandoori Mixed Grill,1,11.95,9
73085,6375,14/08/2017 18:24,Tandoori Mixed Grill,1,11.95,5
73086,6361,13/08/2017 18:05,Tandoori Mixed Grill,1,11.95,9
73087,6352,12/08/2017 18:25,Tandoori Mixed Grill,1,11.95,11
73088,6272,04/08/2017 19:36,Tandoori Mixed Grill,1,11.95,3
73089,6261,03/08/2017 18:55,Tandoori Mixed Grill,1,11.95,5
73090,6147,22/07/2017 19:56,Tandoori Mixed Grill,1,11.95,4
73091,6002,10/07/2017 20:47,Tandoori Mixed Grill,2,11.95,10
73092,5988,09/07/2017 18:38,Tandoori Mixed Grill,1,11.95,4
73093,5904,02/07/2017 18:57,Tandoori Mixed Grill,1,11.95,8
73094,5857,28/06/2017 22:51,Tandoori Fish (Main),1,11.95,9
73095,5847,27/06/2017 19:44,Tandoori Mixed Grill,1,11.95,7
73096,5839,26/06/2017 19:53,Tandoori Mixed Grill,1,11.95,15
73097,6414,18/08/2017 18:17,Tandoori Fish (Main),1,11.95,3
73098,6394,17/08/2017 16:06,Tandoori Mixed Grill,2,11.95,6
73099,6224,30/07/2017 12:07,Tandoori Mixed Grill,2,11.95,5
73100,6151,22/07/2017 21:00,Tandoori Mixed Grill,1,11.95,7
73101,6132,21/07/2017 20:30,Tandoori Mixed Grill,1,11.95,4
73102,6127,21/07/2017 19:24,Vindaloo,1,11.95,10
73103,6126,21/07/2017 18:54,Tandoori Fish (Main),1,11.95,1
73104,6040,14/07/2017 19:02,Tandoori Mixed Grill,1,11.95,5
73105,5961,07/07/2017 19:16,Tandoori Mixed Grill,1,11.95,7
73106,5956,07/07/2017 18:23,Tandoori Mixed Grill,1,11.95,15
73107,5941,05/07/2017 19:12,Tandoori Mixed Grill,1,11.95,4
73108,5900,02/07/2017 13:09,Tandoori Mixed Grill,1,11.95,8
73109,5868,30/06/2017 12:29,Curry,1,11.95,6
73110,5772,22/06/2017 18:19,Tandoori Mixed Grill,1,11.95,7
73111,5756,19/06/2017 19:25,Tandoori Mixed Grill,1,11.95,9
73112,5749,18/06/2017 18:28,Tandoori Mixed Grill,1,11.95,7
73113,5619,04/06/2017 13:44,Tandoori Mixed Grill,2,11.95,7
73114,6362,13/08/2017 18:09,Tandoori Mixed Grill,1,11.95,10
73115,6345,11/08/2017 20:36,Tandoori Mixed Grill,1,11.95,3
73116,6264,04/08/2017 11:32,Curry,1,11.95,8
73117,6165,24/07/2017 19:42,Tandoori Mixed Grill,1,11.95,7
73118,6121,21/07/2017 17:35,Tandoori Mixed Grill,1,11.95,11
73119,6117,20/07/2017 21:21,Madras,1,11.95,5
73120,6004,10/07/2017 20:52,Tandoori Mixed Grill,2,11.95,10
73121,5905,02/07/2017 19:08,Tandoori Mixed Grill,1,11.95,10
73122,5861,29/06/2017 19:13,Tandoori Mixed Grill,1,11.95,5
73123,5841,27/06/2017 17:37,Tandoori Mixed Grill,1,11.95,9
73124,5819,25/06/2017 17:24,Tandoori Fish (Main),1,11.95,3
73125,5741,17/06/2017 21:10,Tandoori Mixed Grill,1,11.95,5
73126,5713,13/06/2017 22:45,Tandoori Mixed Grill,1,11.95,2
73127,5706,13/06/2017 11:36,Tandoori Mixed Grill,2,11.95,6
73128,5680,10/06/2017 19:06,Madras,1,11.95,8
73129,5517,26/05/2017 16:49,Tandoori Mixed Grill,2,11.95,6
73130,5671,09/06/2017 19:04,Tandoori Mixed Grill,1,11.95,6
73131,5640,05/06/2017 18:06,Vindaloo,1,11.95,6
73132,5620,04/06/2017 13:48,Tandoori Mixed Grill,2,11.95,7
73133,5604,03/06/2017 17:45,Tandoori Mixed Grill,1,11.95,7
73134,5587,01/06/2017 21:10,Madras,1,11.95,10
73135,5515,25/05/2017 21:14,Tandoori Mixed Grill,1,11.95,4
73136,5500,24/05/2017 17:23,Curry,1,11.95,6
73137,5461,19/05/2017 16:56,Tandoori Mixed Grill,1,11.95,10
73138,5440,16/05/2017 18:53,Tandoori Mixed Grill,1,11.95,8
73139,5395,11/05/2017 19:07,Tandoori Mixed Grill,1,11.95,4
73140,5325,05/05/2017 18:34,Tandoori Mixed Grill,1,11.95,4
73141,5307,02/05/2017 19:35,Tandoori Mixed Grill,1,11.95,6
73142,5305,02/05/2017 18:16,Tandoori Mixed Grill,1,11.95,9
73143,5272,29/04/2017 17:39,Tandoori Mixed Grill,2,11.95,4
73144,5198,22/04/2017 21:15,Tandoori Mixed Grill,1,11.95,7
73145,5120,16/04/2017 19:14,Tandoori Mixed Grill,1,11.95,4
73146,5024,08/04/2017 19:04,Tandoori Mixed Grill,1,11.95,7
73147,4982,03/04/2017 20:15,Tandoori Mixed Grill,1,11.95,4
73148,4942,31/03/2017 22:32,Tandoori Fish (Main),1,11.95,3
73149,4913,29/03/2017 17:56,Tandoori Mixed Grill,1,11.95,7
73150,5556,29/05/2017 17:46,Madras,1,11.95,7
73151,5509,25/05/2017 18:27,Tandoori Mixed Grill,1,11.95,7
73152,5465,19/05/2017 18:32,Tandoori Mixed Grill,1,11.95,7
73153,5464,19/05/2017 18:25,Tandoori Mixed Grill,1,11.95,7
73154,5438,15/05/2017 21:46,Tandoori Mixed Grill,1,11.95,8
73155,5421,13/05/2017 20:03,Tandoori Mixed Grill,1,11.95,6
73156,5404,12/05/2017 18:26,Tandoori Mixed Grill,1,11.95,7
73157,5372,08/05/2017 18:49,Tandoori Mixed Grill,2,11.95,5
73158,5175,21/04/2017 20:10,Madras,1,11.95,8
73159,5016,07/04/2017 20:51,Tandoori Mixed Grill,1,11.95,7
73160,5008,07/04/2017 18:58,Tandoori Mixed Grill,1,11.95,5
73161,4985,04/04/2017 17:49,Tandoori Mixed Grill,1,11.95,6
73162,4947,01/04/2017 17:54,Tandoori Mixed Grill,1,11.95,8
73163,4938,31/03/2017 18:55,Tandoori Mixed Grill,1,11.95,4
73164,4885,26/03/2017 13:07,Tandoori Mixed Grill,1,11.95,3
73165,5409,12/05/2017 20:41,Tandoori Mixed Grill,1,11.95,5
73166,5388,10/05/2017 20:47,Tandoori Mixed Grill,1,11.95,6
73167,5313,04/05/2017 17:45,Tandoori Mixed Grill,1,11.95,3
73168,5253,28/04/2017 18:03,Tandoori Mixed Grill,1,11.95,8
73169,5229,26/04/2017 19:48,Tandoori Mixed Grill,1,11.95,6
73170,5124,16/04/2017 20:15,Tandoori Mixed Grill,1,11.95,4
73171,5057,11/04/2017 19:40,Tandoori Mixed Grill,1,11.95,4
73172,5044,09/04/2017 19:26,Tandoori Mixed Grill,2,11.95,3
73173,5012,07/04/2017 19:14,Tandoori Mixed Grill,1,11.95,8
73174,4962,01/04/2017 20:05,Tandoori Mixed Grill,1,11.95,1
73175,4924,30/03/2017 20:30,Tandoori Mixed Grill,1,11.95,3
73176,4909,28/03/2017 18:29,Tandoori Mixed Grill,1,11.95,5
73177,4908,28/03/2017 18:26,Tandoori Mixed Grill,1,11.95,5
73178,4876,25/03/2017 18:04,Tandoori Mixed Grill,1,11.95,6
73179,4867,24/03/2017 19:49,Tandoori Mixed Grill,1,11.95,4
73180,4865,24/03/2017 19:44,Madras,1,11.95,6
73181,4811,18/03/2017 16:31,Tandoori Mixed Grill,1,11.95,7
73182,4747,11/03/2017 18:18,Tandoori Mixed Grill,1,11.95,7
73183,4709,05/03/2017 17:52,Tandoori Mixed Grill,1,11.95,5
73184,4693,03/03/2017 20:27,Tandoori Mixed Grill,1,11.95,6
73185,4872,25/03/2017 12:12,Madras,1,11.95,6
73186,4757,12/03/2017 18:49,Tandoori Mixed Grill,1,11.95,5
73187,4706,04/03/2017 21:06,Tandoori Mixed Grill,1,11.95,7
73188,4653,25/02/2017 17:41,Tandoori Mixed Grill,2,11.95,6
73189,4615,20/02/2017 19:02,Tandoori Mixed Grill,1,11.95,4
73190,4595,18/02/2017 16:54,Tandoori Mixed Grill,1,11.95,5
73191,4509,09/02/2017 21:49,Tandoori Mixed Grill,1,11.95,3
73192,4450,03/02/2017 13:58,Tandoori Mixed Grill,1,11.95,6
73193,4441,01/02/2017 19:07,Tandoori Mixed Grill,1,11.95,7
73194,4300,18/01/2017 17:39,Tandoori Mixed Grill,1,11.95,7
73195,4273,14/01/2017 10:10,Tandoori Mixed Grill,1,11.95,7
73196,4257,12/01/2017 13:23,Tandoori Mixed Grill,1,11.95,4
73197,4193,04/01/2017 19:59,Tandoori Mixed Grill,1,11.95,9
73198,4181,03/01/2017 19:53,Tandoori Mixed Grill,1,11.95,2
73199,4151,31/12/2016 21:20,Madras,1,11.95,5
73200,4110,28/12/2016 18:52,Tandoori Mixed Grill,2,11.95,6
73201,4803,17/03/2017 19:53,Madras,1,11.95,9
73202,4796,17/03/2017 19:04,Tandoori Mixed Grill,1,11.95,6
73203,4678,01/03/2017 19:21,Tandoori Mixed Grill,1,11.95,8
73204,4647,25/02/2017 12:34,Tandoori Mixed Grill,1,11.95,8
73205,4619,21/02/2017 18:05,Tandoori Mixed Grill,1,11.95,3
73206,4508,09/02/2017 21:46,Tandoori Mixed Grill,1,11.95,3
73207,4490,07/02/2017 17:40,Tandoori Mixed Grill,1,11.95,8
73208,4468,04/02/2017 19:01,Tandoori Mixed Grill,1,11.95,7
73209,4439,01/02/2017 18:08,Tandoori Mixed Grill,1,11.95,1
73210,4381,27/01/2017 13:38,Curry,1,11.95,4
73211,4347,23/01/2017 16:54,Tandoori Mixed Grill,1,11.95,7
73212,4319,20/01/2017 17:45,Tandoori Mixed Grill,1,11.95,13
73213,4271,13/01/2017 19:13,Tandoori Mixed Grill,1,11.95,4
73214,4218,07/01/2017 18:11,Tandoori Fish (Main),1,11.95,3
73215,4177,03/01/2017 19:07,Madras,1,11.95,12
73216,4081,24/12/2016 16:10,Tandoori Mixed Grill,1,11.95,6
73217,4024,18/12/2016 17:36,Tandoori Mixed Grill,2,11.95,6
73218,3977,15/12/2016 12:04,Tandoori Mixed Grill,1,11.95,10
73219,4651,25/02/2017 17:36,Tandoori Mixed Grill,2,11.95,5
73220,4618,21/02/2017 17:55,Tandoori Mixed Grill,1,11.95,7
73221,4598,18/02/2017 18:07,Tandoori Mixed Grill,1,11.95,6
73222,4549,14/02/2017 18:16,Tandoori Mixed Grill,1,11.95,5
73223,4483,05/02/2017 19:57,Madras,1,11.95,5
73224,4451,03/02/2017 17:10,Tandoori Mixed Grill,1,11.95,6
73225,4414,28/01/2017 18:41,Tandoori Mixed Grill,1,11.95,13
73226,4407,28/01/2017 17:09,Tandoori Mixed Grill,1,11.95,7
73227,4357,24/01/2017 17:21,Tandoori Mixed Grill,1,11.95,7
73228,4299,18/01/2017 17:06,Tandoori Mixed Grill,1,11.95,4
73229,4286,15/01/2017 17:23,Tandoori Mixed Grill,1,11.95,8
73230,4210,06/01/2017 19:49,Tandoori Mixed Grill,1,11.95,4
73231,4118,29/12/2016 19:32,Tandoori Mixed Grill,1,11.95,10
73232,4102,27/12/2016 20:36,Tandoori Mixed Grill,1,11.95,5
73233,4095,27/12/2016 17:33,Tandoori Mixed Grill,1,11.95,7
73234,4041,20/12/2016 18:28,Tandoori Mixed Grill,1,11.95,8
73235,3984,15/12/2016 20:08,Tandoori Mixed Grill,1,11.95,5
73236,4057,22/12/2016 21:07,Tandoori Mixed Grill,1,11.95,7
73237,4021,18/12/2016 11:50,Tandoori Mixed Grill,1,11.95,6
73238,4020,18/12/2016 11:40,Tandoori Mixed Grill,1,11.95,6
73239,3967,12/12/2016 19:43,Tandoori Mixed Grill,2,11.95,11
73240,3966,12/12/2016 19:22,Tandoori Mixed Grill,1,11.95,16
73241,3939,09/12/2016 20:59,Vindaloo,1,11.95,2
73242,3880,02/12/2016 20:24,Tandoori Mixed Grill,1,11.95,14
73243,3852,30/11/2016 18:28,Tandoori Mixed Grill,1,11.95,3
73244,3851,30/11/2016 18:05,Tandoori Mixed Grill,1,11.95,5
73245,3765,20/11/2016 19:27,Tandoori Mixed Grill,1,11.95,8
73246,3756,19/11/2016 20:38,Tandoori Mixed Grill,1,11.95,6
73247,3741,18/11/2016 20:43,Tandoori Mixed Grill,1,11.95,7
73248,3661,10/11/2016 18:58,Tandoori Mixed Grill,1,11.95,14
73249,3591,02/11/2016 20:12,Tandoori Mixed Grill,1,11.95,5
73250,3571,30/10/2016 19:57,Tandoori Mixed Grill,1,11.95,9
73251,3561,30/10/2016 17:21,Tandoori Mixed Grill,1,11.95,7
73252,3560,29/10/2016 22:32,Tandoori Fish (Main),1,11.95,7
73253,3554,29/10/2016 19:19,Tandoori Mixed Grill,1,11.95,5
73254,3924,09/12/2016 16:58,Tandoori Mixed Grill,1,11.95,9
73255,3883,03/12/2016 17:30,Tandoori Mixed Grill,1,11.95,9
73256,3882,03/12/2016 17:00,Tandoori Mixed Grill,1,11.95,7
73257,3868,02/12/2016 12:03,Tandoori Fish (Main),1,11.95,12
73258,3868,02/12/2016 12:03,Tandoori Mixed Grill,3,11.95,12
73259,3850,30/11/2016 18:01,Tandoori Mixed Grill,1,11.95,5
73260,3825,26/11/2016 21:23,Tandoori Mixed Grill,1,11.95,6
73261,3801,25/11/2016 19:01,Tandoori Mixed Grill,1,11.95,5
73262,3754,19/11/2016 19:45,Tandoori Fish (Main),1,11.95,5
73263,3603,04/11/2016 19:38,Tandoori Mixed Grill,1,11.95,8
73264,3602,04/11/2016 19:24,Tandoori Mixed Grill,1,11.95,7
73265,3592,03/11/2016 08:06,Tandoori Mixed Grill,2,11.95,9
73266,3576,31/10/2016 18:54,Tandoori Mixed Grill,1,11.95,7
73267,3570,30/10/2016 19:50,Tandoori Mixed Grill,1,11.95,9
73268,3522,25/10/2016 17:52,Tandoori Mixed Grill,1,11.95,5
73269,3487,22/10/2016 18:14,Tandoori Mixed Grill,1,11.95,3
73270,3481,21/10/2016 20:06,Tandoori Mixed Grill,1,11.95,7
73271,3481,21/10/2016 20:06,Tandoori Fish (Main),1,11.95,7
73272,3470,20/10/2016 19:20,Tandoori Mixed Grill,1,11.95,4
73273,3396,14/10/2016 18:31,Madras,1,11.95,5
73274,3367,10/10/2016 20:14,Tandoori Mixed Grill,1,11.95,4
73275,3194,20/09/2016 12:46,Tandoori Mixed Grill,1,11.95,2
73276,3174,17/09/2016 18:54,Tandoori Fish (Main),1,11.95,2
73277,3153,15/09/2016 18:43,Tandoori Mixed Grill,2,11.95,4
73278,3135,10/09/2016 21:13,Tandoori Mixed Grill,1,11.95,6
73279,3045,29/08/2016 19:15,Tandoori Mixed Grill,1,11.95,7
73280,3856,01/12/2016 17:13,Tandoori Mixed Grill,1,11.95,8
73281,3825,26/11/2016 21:23,Tandoori Fish (Main),1,11.95,6
73282,3824,26/11/2016 19:49,Tandoori Fish (Main),1,11.95,8
73283,3748,19/11/2016 18:16,Tandoori Mixed Grill,1,11.95,10
73284,3705,13/11/2016 20:57,Tandoori Mixed Grill,1,11.95,3
73285,3632,06/11/2016 18:11,Tandoori Mixed Grill,1,11.95,3
73286,3618,05/11/2016 19:35,Tandoori Mixed Grill,1,11.95,6
73287,3612,05/11/2016 18:29,Tandoori Mixed Grill,1,11.95,6
73288,3577,31/10/2016 19:01,Tandoori Mixed Grill,1,11.95,8
73289,3489,22/10/2016 19:04,Tandoori Mixed Grill,1,11.95,8
73290,3403,14/10/2016 19:06,Tandoori Mixed Grill,1,11.95,10
73291,3288,01/10/2016 18:59,Tandoori Mixed Grill,1,11.95,15
73292,3175,17/09/2016 19:45,Tandoori Mixed Grill,1,11.95,3
73293,3174,17/09/2016 18:54,Tandoori Mixed Grill,1,11.95,2
73294,3134,10/09/2016 20:39,Tandoori Mixed Grill,1,11.95,4
73295,3114,09/09/2016 17:33,Tandoori Mixed Grill,1,11.95,7
73296,3023,26/08/2016 19:46,Tandoori Mixed Grill,1,11.95,5
73297,2985,21/08/2016 19:21,Tandoori Mixed Grill,1,11.95,14
73298,2920,13/08/2016 12:14,Tandoori Fish (Main),1,11.95,3
73299,3459,18/10/2016 20:12,Tandoori Mixed Grill,1,11.95,6
73300,3408,14/10/2016 19:50,Tandoori Mixed Grill,1,11.95,6
73301,3309,03/10/2016 18:37,Tandoori Mixed Grill,1,11.95,11
73302,3227,24/09/2016 21:14,Tandoori Mixed Grill,1,11.95,5
73303,3187,18/09/2016 19:01,Tandoori Mixed Grill,1,11.95,9
73304,3085,03/09/2016 20:56,Tandoori Mixed Grill,1,11.95,6
73305,2999,22/08/2016 21:17,Tandoori Mixed Grill,1,11.95,3
73306,2993,22/08/2016 19:24,Tandoori Mixed Grill,1,11.95,6
73307,2966,20/08/2016 18:45,Tandoori Mixed Grill,1,11.95,9
73308,2961,19/08/2016 20:17,Tandoori Mixed Grill,1,11.95,4
73309,2896,11/08/2016 17:42,Madras,1,11.95,4
73310,2862,06/08/2016 20:12,Tandoori Mixed Grill,1,11.95,11
73311,3032,27/08/2016 20:48,Tandoori Mixed Grill,1,11.95,6
73312,3004,24/08/2016 18:43,Tandoori Mixed Grill,1,11.95,6
73313,2984,21/08/2016 19:14,Tandoori Mixed Grill,1,11.95,8
73314,2910,12/08/2016 19:06,Tandoori Mixed Grill,1,11.95,7
73315,2907,12/08/2016 18:04,Tandoori Mixed Grill,1,11.95,15
73316,2782,25/07/2016 19:50,Curry,1,11.95,4
73317,2781,25/07/2016 19:46,Curry,1,11.95,4
73318,2758,22/07/2016 19:23,Tandoori Mixed Grill,1,11.95,9
73319,2750,21/07/2016 20:28,Tandoori Mixed Grill,1,11.95,5
73320,2687,14/06/2016 18:31,Tandoori Mixed Grill,1,11.95,5
73321,2645,06/06/2016 21:10,Tandoori Mixed Grill,1,11.95,9
73322,2541,21/05/2016 20:13,Curry,1,11.95,5
73323,2246,07/04/2016 18:38,Tandoori Mixed Grill,1,11.95,7
73324,2184,26/03/2016 18:40,Madras,1,11.95,4
73325,15982,26/07/2019 20:03,Hazary Lamb Chilli Garlic,1,12.95,4
73326,2871,07/08/2016 19:38,Vindaloo,1,11.95,6
73327,2822,02/08/2016 19:45,Tandoori Mixed Grill,1,11.95,10
73328,2795,29/07/2016 17:56,Tandoori Mixed Grill,1,11.95,7
73329,2746,21/07/2016 18:53,Tandoori Mixed Grill,1,11.95,7
73330,2697,17/06/2016 19:09,Tandoori Mixed Grill,1,11.95,9
73331,2658,10/06/2016 19:06,Tandoori Mixed Grill,1,11.95,6
73332,2657,10/06/2016 18:24,Tandoori Mixed Grill,1,11.95,5
73333,2641,05/06/2016 18:24,Curry,1,11.95,4
73334,2568,27/05/2016 18:42,Tandoori Mixed Grill,1,11.95,13
73335,2523,19/05/2016 19:38,Tandoori Mixed Grill,1,11.95,3
73336,2436,05/05/2016 19:03,Tandoori Mixed Grill,1,11.95,4
73337,2433,03/05/2016 19:52,Tandoori Mixed Grill,1,11.95,7
73338,2425,02/05/2016 17:47,Tandoori Mixed Grill,1,11.95,9
73339,2420,01/05/2016 21:25,Tandoori Mixed Grill,1,11.95,8
73340,2241,05/04/2016 18:45,Tandoori Mixed Grill,2,11.95,6
73341,2205,29/03/2016 19:39,Tandoori Mixed Grill,1,11.95,15
73342,2205,29/03/2016 19:39,Curry,1,11.95,15
73343,2172,24/03/2016 18:59,Tandoori Mixed Grill,2,11.95,2
73344,2073,17/03/2016 19:43,Tandoori Mixed Grill,1,11.95,6
73345,16039,29/07/2019 21:33,Tandoori King Prawn Garlic,1,12.95,8
73346,15966,26/07/2019 18:14,Lamb Shashlick Curry,1,12.95,7
73347,15910,21/07/2019 17:52,Dhansak - King Prawn,1,12.95,4
73348,15872,19/07/2019 19:44,Korma - King Prawn,1,12.95,12
73349,15858,19/07/2019 18:02,Bhuna - King Prawn,1,12.95,7
73350,15831,17/07/2019 19:08,Dhansak - King Prawn,1,12.95,5
73351,15741,12/07/2019 17:19,Chicken Shashlick Curry,1,12.95,7
73352,15690,07/07/2019 18:24,Dhansak - King Prawn,1,12.95,4
73353,2692,16/06/2016 12:53,Tandoori Fish (Main),1,11.95,5
73354,2598,30/05/2016 18:10,Madras,1,11.95,7
73355,2597,30/05/2016 17:18,Tandoori Mixed Grill,1,11.95,11
73356,2592,28/05/2016 22:51,Tandoori Mixed Grill,1,11.95,3
73357,2395,27/04/2016 17:21,Vindaloo,1,11.95,4
73358,2373,23/04/2016 22:10,Tandoori Mixed Grill,1,11.95,8
73359,2368,23/04/2016 19:08,Tandoori Mixed Grill,1,11.95,9
73360,2315,16/04/2016 19:49,Tandoori Mixed Grill,1,11.95,6
73361,16031,28/07/2019 21:18,Chicken Shashlick Curry,1,12.95,7
73362,15997,27/07/2019 18:14,King Prawn Hari Mirch,1,12.95,6
73363,15951,25/07/2019 19:11,Chicken Shashlick Curry,1,12.95,8
73364,15906,21/07/2019 17:26,Dhansak - King Prawn,1,12.95,6
73365,15770,13/07/2019 18:52,Tandoori King Prawn Garlic,1,12.95,5
73366,15755,12/07/2019 19:56,Bhuna - King Prawn,1,12.95,5
73367,15751,12/07/2019 19:46,Lamb Shashlick Curry,1,12.95,5
73368,15714,09/07/2019 19:04,Tandoori King Prawn Garlic,1,12.95,5
73369,15656,06/07/2019 17:20,Dhansak - King Prawn,1,12.95,7
73370,15606,02/07/2019 20:13,Hazary Lamb Chilli Garlic,1,12.95,9
73371,15556,29/06/2019 18:02,Bhuna - King Prawn,1,12.95,5
73372,15524,27/06/2019 20:10,Tandoori King Prawn Garlic,1,12.95,6
73373,15508,25/06/2019 18:36,Hazary Lamb Chilli Garlic,1,12.95,2
73374,15501,24/06/2019 19:26,Lamb Shashlick Curry,1,12.95,3
73375,15463,22/06/2019 19:11,Korma - King Prawn,1,12.95,5
73376,15949,25/07/2019 18:13,Tandoori King Prawn Garlic,1,12.95,5
73377,15929,23/07/2019 17:32,King Prawn Shaslick,1,12.95,4
73378,15908,21/07/2019 17:50,Bengal King Prawn,1,12.95,4
73379,15840,18/07/2019 18:38,King Prawn Shaslick,51,12.95,1
73380,15838,18/07/2019 18:26,Lamb Shashlick Curry,1,12.95,9
73381,15655,06/07/2019 17:15,King Prawn Shaslick,1,12.95,17
73382,15539,28/06/2019 18:58,Chicken Shashlick Curry,1,12.95,5
73383,15402,17/06/2019 21:05,Tandoori King Prawn Garlic,1,12.95,5
73384,15385,16/06/2019 21:26,Bengal Fish Biryani,1,12.95,1
73385,15353,15/06/2019 20:09,King Prawn Biryani,1,12.95,4
73386,15321,14/06/2019 17:11,Dupiaza - King Prawn,1,12.95,5
73387,15652,06/07/2019 15:15,Tandoori King Prawn Garlic,1,12.95,5
73388,15620,04/07/2019 17:45,Hazary Lamb Chilli Garlic,1,12.95,13
73389,15616,03/07/2019 20:12,Tandoori King Prawn Garlic,1,12.95,8
73390,15554,29/06/2019 16:07,Dhansak - King Prawn,1,12.95,7
73391,15542,28/06/2019 19:09,Lamb Shashlick Curry,1,12.95,4
73392,15527,28/06/2019 06:23,Hazary Lamb,1,12.95,16
73393,15468,22/06/2019 20:07,Hazary Lamb,1,12.95,5
73394,15456,22/06/2019 17:49,King Prawn Shaslick,1,12.95,7
73395,15343,15/06/2019 18:50,Chicken Shashlick Curry,1,12.95,8
73396,15314,13/06/2019 18:43,Pathia - King Prawn,1,12.95,4
73397,15196,05/06/2019 19:10,Bhuna - King Prawn,1,12.95,9
73398,15143,01/06/2019 18:54,Tandoori King Prawn Garlic,1,12.95,11
73399,15092,28/05/2019 20:02,Chicken Shashlick Curry,1,12.95,3
73400,15060,26/05/2019 22:27,Bengal Fish Biryani,1,12.95,2
73401,15024,25/05/2019 18:56,King Prawn Biryani,1,12.95,9
73402,15024,25/05/2019 18:56,Dhansak - King Prawn,1,12.95,9
73403,15431,21/06/2019 16:59,Dhansak - King Prawn,1,12.95,4
73404,15409,18/06/2019 19:39,Hazary Lamb Chilli Garlic,1,12.95,4
73405,15397,17/06/2019 19:45,Tandoori King Prawn Garlic,1,12.95,4
73406,15356,15/06/2019 20:29,Tandoori King Prawn Masala,1,12.95,7
73407,15331,14/06/2019 19:34,Saag - King Prawn,1,12.95,3
73408,15283,09/06/2019 21:16,King Prawn Hari Mirch,1,12.95,4
73409,15234,07/06/2019 21:19,King Prawn Hari Mirch,1,12.95,6
